#		kind		keyword		offsets		linecol		text
0		Unrecognized		Unknown		000:003		001:001		"\ufeff"
1		Comment		Unknown		003:049		001:001		"// Copyright 2020-2024 Buf Technologies, Inc.\n"
2		Comment		Unknown		049:052		002:001		"//\n"
3		Comment		Unknown		052:119		003:001		"// Licensed under the Apache License, Version 2.0 (the \"License\");\n"
4		Comment		Unknown		119:187		004:001		"// you may not use this file except in compliance with the License.\n"
5		Comment		Unknown		187:230		005:001		"// You may obtain a copy of the License at\n"
6		Comment		Unknown		230:233		006:001		"//\n"
7		Comment		Unknown		233:284		007:001		"//      http://www.apache.org/licenses/LICENSE-2.0\n"
8		Comment		Unknown		284:287		008:001		"//\n"
9		Comment		Unknown		287:358		009:001		"// Unless required by applicable law or agreed to in writing, software\n"
10		Comment		Unknown		358:427		010:001		"// distributed under the License is distributed on an \"AS IS\" BASIS,\n"
11		Comment		Unknown		427:503		011:001		"// WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.\n"
12		Comment		Unknown		503:574		012:001		"// See the License for the specific language governing permissions and\n"
13		Comment		Unknown		574:608		013:001		"// limitations under the License.\n"
14		Space		Unknown		608:609		014:001		"\n"
15		Ident		Syntax		609:615		015:001		"syntax"
16		Space		Unknown		615:616		015:007		" "
17		Punct		Equals		616:617		015:008		"="
18		Space		Unknown		617:618		015:009		" "
19		String		Unknown		618:626		015:010		"\"proto2\""		string:"proto2"
20		Punct		Semi		626:627		015:018		";"
